"","Date","Year","Month","Brand","Vehicle_Type_Group","Vehicle_Type","Model_Year","Fuel_Type","Gear","CCM","Horse_Power","Color","Body_Type","Seller","Seller_Status","Kilometers","Price"
"1977",2020-06-03,2020,"6","Audi","A5","2.7 TDI",2009,"Diesel","Semi Automatic","2501-3000 cc","176-200 HP","Black","Sport / Coupe","Galery","2nd Hand",126000,162500
"1978",2020-04-18,2020,"4","Honda","HR-V","1.5 i-VTEC Elegance",2016,"Electricity","Manual","1301-1600 cc","Don't Know","Blue","Off-road Vehicle","Galery","2nd Hand",4000,162500
"1979",2020-04-24,2020,"4","Land Rover","Discovery","2.7 TDV6",2008,"Diesel","Automatic","2501-3000 cc","Don't Know","Black","Off-road Vehicle","Galery","2nd Hand",200000,162500
"1980",2020-04-17,2020,"4","Opel","Insignia","1.6 CDTI Elite",2016,"Diesel","Automatic","1301-1600 cc","Don't Know","Gray","Sedan","Galery","2nd Hand",115000,162500
"1981",2020-05-12,2020,"5","Opel","Insignia","Other",2017,"Diesel","Automatic","1301-1600 cc","Don't Know","Black","Sedan","Galery","2nd Hand",85971,162500
"1982",2020-04-18,2020,"4","Kia","Other","Other",2017,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","Smoked","Hatchback 5 Doors","Galery","2nd Hand",65000,162250
"1983",2020-05-28,2020,"5","Audi","A3","A3 Sportback 1.6 TDI Attraction",2014,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","White","Hatchback 5 Doors","Galery","2nd Hand",79000,162000
"1984",2020-06-02,2020,"6","Fiat","Egea","1.6 Multijet Mirror",2018,"Diesel","Automatic","1601-1800 cc","101-125 HP","Dark Blue","Hatchback 5 Doors","Galery","2nd Hand",5000,162000
"1985",2020-04-17,2020,"4","Honda","Jazz","1.3 Elegance",2019,"Electricity","Automatic","1300 cc and below","Don't Know","Smoked","Hatchback 5 Doors","Galery","0 km",0,162000
"1986",2020-04-02,2020,"4","Hyundai","I30","1.6 CRDi Elite Plus",2016,"Diesel","Automatic","1301-1600 cc","126-150 HP","White","Station Wagon","Owner","2nd Hand",35000,162000
"1987",2020-04-18,2020,"4","Mercedes","C","C 180 Komp. BlueEfficiency Avantgarde",2011,"Electricity","Semi Automatic","1301-1600 cc","Don't Know","White","Sedan","Galery","2nd Hand",150000,162000
"1988",2020-04-18,2020,"4","Peugeot","3008","1.6 BlueHDi Allure",2015,"Diesel","Automatic","1301-1600 cc","Don't Know","White","Off-road Vehicle","Galery","2nd Hand",66000,162000
"1989",2020-06-06,2020,"6","Renault","Megane III","Megane III",2018,"Diesel","Automatic","1301-1600 cc","101-125 HP","White","Sedan","Galery","2nd Hand",87000,162000
"1990",2020-04-17,2020,"4","Skoda","Octavia","Other",2017,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","White","Hatchback 5 Doors","Galery","2nd Hand",63000,162000
"1991",2020-05-01,2020,"5","Honda","Civic","1.6i VTEC Eco Elegance",2017,"Gasoline","Semi Automatic","1301-1600 cc","Don't Know","White","Sedan","Galery","2nd Hand",64500,161999
"1992",2020-04-17,2020,"4","BMW","3 Series","320d Premium",2011,"Diesel","Automatic","1300 cc and below","Don't Know","Smoked","Sedan","Galery","2nd Hand",119000,161950
"1993",2020-04-18,2020,"4","Renault","Megane","1.5 dCi Icon",2017,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","White","Hatchback 5 Doors","Galery","2nd Hand",89000,161950
"1994",2020-04-18,2020,"4","Seat","Leon","1.6 TDI Style",2016,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","Dark Blue","Hatchback 5 Doors","Galery","2nd Hand",77000,161750
"1995",2020-04-17,2020,"4","Seat","Leon","Other",2016,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","Gray","Station Wagon","Galery","2nd Hand",84000,161750
"1996",2020-05-12,2020,"5","Kia","Sportage","1.6 GDI Concept Plus",2016,"Electricity","Automatic","1301-1600 cc","Don't Know","Black","Off-road Vehicle","Galery","2nd Hand",75411,161500
"1997",2020-06-10,2020,"6","Mercedes","C","180 Komp. BlueEfficiency Avantgarde",2011,"Electricity","Semi Automatic","1301-1600 cc","151-175 HP","Gray","Sedan","Galery","2nd Hand",155000,161500
"1998",2020-04-17,2020,"4","Peugeot","308","1.6 BlueHDi Allure",2018,"Diesel","Automatic","1301-1600 cc","Don't Know","Red","Hatchback 5 Doors","Galery","2nd Hand",59700,161450
"1999",2020-04-18,2020,"4","Hyundai","Tucson","1.6 GDI Style",2016,"Electricity","Automatic","1301-1600 cc","126-150 HP","Honey","Hatchback 5 Doors","Owner","2nd Hand",62000,161000
"2000",2020-04-16,2020,"4","Kia","Sportage","1.6 GDI Concept Plus",2014,"Gasoline","Manual","1601-1800 cc","126-150 HP","White","Other","Owner","2nd Hand",40000,161000
"2001",2020-06-16,2020,"6","Skoda","Yeti","1.6 TDI GreenLine Elegance",2014,"Diesel","Automatic","1301-1600 cc","101-125 HP","Black","Off-road Vehicle","Galery","2nd Hand",19000,161000
"2002",2020-06-15,2020,"6","BMW","3 Series","3.16i",2011,"Gasoline","Automatic","1601-1800 cc","176-200 HP","White","Sedan","Owner","2nd Hand",87000,160750
"2003",2020-05-06,2020,"5","BMW","3 Series","3.20d Sport",2012,"Diesel","Automatic","1801-2000 cc","176-200 HP","White","Sedan","Owner","2nd Hand",130000,160500
"2004",2020-04-18,2020,"4","Audi","A3","A3 Sportback 1.6 TDI Attraction",2015,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","White","Hatchback 5 Doors","Galery","2nd Hand",131000,160000
"2005",2020-03-25,2020,"3","Ford","Fiesta","1.0 Titanium",2019,"Electricity","Automatic","1300 cc and below","Don't Know","White","Hatchback 5 Doors","Galery","0 km",0,160000
"2006",2020-03-28,2020,"3","Honda","Civic","1.6 i-VTEC Elegance",2015,"Gasoline","Automatic","1601-1800 cc","126-150 HP","White","Sedan","Owner","2nd Hand",99000,160000
"2007",2020-03-25,2020,"3","Hyundai","Tucson","1.6 GDI Style",2015,"Electricity","Automatic","1301-1600 cc","101-125 HP","White","Off-road Vehicle","Galery","2nd Hand",75000,160000
"2008",2020-03-25,2020,"3","Hyundai","Tucson","1.6 GDI Style",2015,"Electricity","Automatic","1301-1600 cc","101-125 HP","White","Off-road Vehicle","Galery","2nd Hand",75000,160000
"2009",2020-03-25,2020,"3","Hyundai","Tucson","1.6 GDI Style",2015,"Electricity","Automatic","1301-1600 cc","101-125 HP","White","Off-road Vehicle","Galery","2nd Hand",75000,160000
"2010",2020-03-25,2020,"3","Hyundai","Tucson","1.6 GDI Style",2015,"Electricity","Automatic","1301-1600 cc","101-125 HP","White","Off-road Vehicle","Galery","2nd Hand",75000,160000
"2011",2020-03-25,2020,"3","Hyundai","Tucson","1.6 GDI Style",2015,"Electricity","Automatic","1301-1600 cc","101-125 HP","White","Off-road Vehicle","Galery","2nd Hand",75000,160000
"2012",2020-03-25,2020,"3","Hyundai","Tucson","1.6 GDI Style",2015,"Electricity","Automatic","1301-1600 cc","101-125 HP","White","Off-road Vehicle","Galery","2nd Hand",75000,160000
"2013",2020-03-25,2020,"3","Hyundai","Tucson","1.6 GDI Style",2015,"Electricity","Automatic","1301-1600 cc","101-125 HP","White","Off-road Vehicle","Galery","2nd Hand",75000,160000
"2014",2020-03-25,2020,"3","Hyundai","Tucson","1.6 GDI Style",2015,"Electricity","Automatic","1301-1600 cc","101-125 HP","White","Off-road Vehicle","Galery","2nd Hand",75000,160000
"2015",2020-03-25,2020,"3","Hyundai","Tucson","1.6 GDI Style",2015,"Electricity","Automatic","1301-1600 cc","101-125 HP","White","Off-road Vehicle","Galery","2nd Hand",75000,160000
"2016",2020-03-25,2020,"3","Hyundai","Tucson","1.6 GDI Style",2015,"Electricity","Automatic","1301-1600 cc","101-125 HP","White","Off-road Vehicle","Galery","2nd Hand",75000,160000
"2017",2020-03-25,2020,"3","Hyundai","Tucson","1.6 GDI Style",2015,"Electricity","Automatic","1301-1600 cc","101-125 HP","White","Off-road Vehicle","Galery","2nd Hand",75000,160000
"2018",2020-03-25,2020,"3","Hyundai","Tucson","1.6 GDI Style",2015,"Electricity","Automatic","1301-1600 cc","101-125 HP","White","Off-road Vehicle","Galery","2nd Hand",75000,160000
"2019",2020-03-25,2020,"3","Hyundai","Tucson","1.6 GDI Style",2015,"Electricity","Automatic","1301-1600 cc","101-125 HP","White","Off-road Vehicle","Galery","2nd Hand",75000,160000
"2020",2020-03-25,2020,"3","Hyundai","Tucson","1.6 GDI Style",2015,"Electricity","Automatic","1301-1600 cc","101-125 HP","White","Off-road Vehicle","Galery","2nd Hand",75000,160000
"2021",2020-03-25,2020,"3","Hyundai","Tucson","1.6 GDI Style",2015,"Electricity","Automatic","1301-1600 cc","101-125 HP","White","Off-road Vehicle","Galery","2nd Hand",75000,160000
"2022",2020-03-25,2020,"3","Hyundai","Tucson","1.6 GDI Style",2015,"Electricity","Automatic","1301-1600 cc","101-125 HP","White","Off-road Vehicle","Galery","2nd Hand",75000,160000
"2023",2020-03-25,2020,"3","Hyundai","Tucson","1.6 GDI Style",2015,"Electricity","Automatic","1301-1600 cc","101-125 HP","White","Off-road Vehicle","Galery","2nd Hand",75000,160000
"2024",2020-03-25,2020,"3","Hyundai","Tucson","1.6 GDI Style",2015,"Electricity","Automatic","1301-1600 cc","101-125 HP","White","Off-road Vehicle","Galery","2nd Hand",75000,160000
"2025",2020-03-25,2020,"3","Hyundai","Tucson","1.6 GDI Style",2015,"Electricity","Automatic","1301-1600 cc","101-125 HP","White","Off-road Vehicle","Galery","2nd Hand",75000,160000
"2026",2020-03-25,2020,"3","Hyundai","Tucson","1.6 GDI Style",2015,"Electricity","Automatic","1301-1600 cc","101-125 HP","White","Off-road Vehicle","Galery","2nd Hand",75000,160000
"2027",2020-03-25,2020,"3","Hyundai","Tucson","1.6 GDI Style",2015,"Electricity","Automatic","1301-1600 cc","101-125 HP","White","Off-road Vehicle","Galery","2nd Hand",75000,160000
"2028",2020-03-25,2020,"3","Hyundai","Tucson","1.6 GDI Style",2015,"Electricity","Automatic","1301-1600 cc","101-125 HP","White","Off-road Vehicle","Galery","2nd Hand",75000,160000
"2029",2020-03-25,2020,"3","Hyundai","Tucson","1.6 GDI Style",2015,"Electricity","Automatic","1301-1600 cc","101-125 HP","White","Off-road Vehicle","Galery","2nd Hand",75000,160000
"2030",2020-03-25,2020,"3","Hyundai","Tucson","1.6 GDI Style",2015,"Electricity","Automatic","1301-1600 cc","101-125 HP","White","Off-road Vehicle","Galery","2nd Hand",75000,160000
"2031",2020-03-25,2020,"3","Hyundai","Tucson","1.6 GDI Style",2015,"Electricity","Automatic","1301-1600 cc","101-125 HP","White","Off-road Vehicle","Galery","2nd Hand",75000,160000
"2032",2020-03-25,2020,"3","Hyundai","Tucson","1.6 GDI Style",2015,"Electricity","Automatic","1301-1600 cc","101-125 HP","White","Off-road Vehicle","Galery","2nd Hand",75000,160000
"2033",2020-03-25,2020,"3","Hyundai","Tucson","1.6 GDI Style",2015,"Electricity","Automatic","1301-1600 cc","101-125 HP","White","Off-road Vehicle","Galery","2nd Hand",75000,160000
"2034",2020-03-25,2020,"3","Hyundai","Tucson","1.6 GDI Style",2015,"Electricity","Automatic","1301-1600 cc","101-125 HP","White","Off-road Vehicle","Galery","2nd Hand",75000,160000
"2035",2020-03-25,2020,"3","Hyundai","Tucson","1.6 GDI Style",2015,"Electricity","Automatic","1301-1600 cc","101-125 HP","White","Off-road Vehicle","Galery","2nd Hand",75000,160000
"2036",2020-03-25,2020,"3","Hyundai","Tucson","1.6 GDI Style",2015,"Electricity","Automatic","1301-1600 cc","101-125 HP","White","Off-road Vehicle","Galery","2nd Hand",75000,160000
"2037",2020-03-25,2020,"3","Hyundai","Tucson","1.6 GDI Style",2015,"Electricity","Automatic","1301-1600 cc","101-125 HP","White","Off-road Vehicle","Galery","2nd Hand",75000,160000
"2038",2020-03-25,2020,"3","Hyundai","Tucson","1.6 GDI Style",2015,"Electricity","Automatic","1301-1600 cc","101-125 HP","White","Off-road Vehicle","Galery","2nd Hand",75000,160000
"2039",2020-06-07,2020,"6","Mercedes","E","270 CDI Avantgarde",2004,"Diesel","Automatic","2501-3000 cc","176-200 HP","Smoked","Sedan","Galery","2nd Hand",260000,160000
"2040",2020-06-09,2020,"6","Nissan","Qashqai+2","1.6 Platinum",2016,"Diesel","Automatic","1601-1800 cc","100 HP and below","Silver Gray","Sedan","Galery","2nd Hand",27000,160000
"2041",2020-04-18,2020,"4","Renault","Clio","1.0 TCe Icon",2020,"Electricity","Semi Automatic","1300 cc and below","Don't Know","Orange","Hatchback 5 Doors","Galery","2nd Hand",1500,160000
"2042",2020-04-17,2020,"4","Fiat","Egea","1.6 Multijet Urban Plus",2019,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","White","Hatchback 5 Doors","Galery","2nd Hand",2650,159950
"2043",2020-04-17,2020,"4","Opel","Insignia","1.6 CDTI Sport",2016,"Diesel","Automatic","1301-1600 cc","Don't Know","White","Sedan","Galery","2nd Hand",84000,159950
"2044",2020-04-17,2020,"4","Skoda","Octavia","1.0 TSI Style",2017,"Electricity","Semi Automatic","1300 cc and below","Don't Know","White","Hatchback 5 Doors","Galery","2nd Hand",20000,159950
"2045",2020-06-12,2020,"6","Audi","A5","A5 Coupe 1.8 TFSI",2010,"Electricity","Semi Automatic","1601-1800 cc","151-175 HP","Silver Gray","Sport / Coupe","Galery","2nd Hand",105000,159900
"2046",2020-04-18,2020,"4","Audi","A4","A4 Sedan 2.0 TFSI Quattro",2012,"Electricity","Semi Automatic","1801-2000 cc","Don't Know","Black","Sedan","Galery","2nd Hand",200000,159900
"2047",2020-04-17,2020,"4","Audi","A3","A3 Sedan 1.6 TDI Attraction",2016,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","Black","Sedan","Galery","2nd Hand",150000,159900
"2048",2020-04-18,2020,"4","Mercedes","E Series","E 200 Komp. Avantgarde",2007,"Electricity","Automatic","1601-1800 cc","Don't Know","Black","Sedan","Galery","2nd Hand",179000,159900
"2049",2020-04-17,2020,"4","Mercedes","E Series","E 200 Komp. Avantgarde",2007,"Electricity","Automatic","1601-1800 cc","Don't Know","Black","Sedan","Galery","2nd Hand",179000,159900
"2050",2020-04-18,2020,"4","Mercedes","C","C 180 BlueEfficiency Avantgarde",2012,"Electricity","Semi Automatic","1301-1600 cc","Don't Know","White","Sedan","Galery","2nd Hand",170000,159900
"2051",2020-06-08,2020,"6","Nissan","Qashqai","1.2 DIG-T Tekna Sky Pack",2015,"Electricity","Automatic","1300 cc and below","101-125 HP","White","Off-road Vehicle","Galery","2nd Hand",70000,159900
"2052",2020-06-12,2020,"6","Opel","Corsa","1.2 Edition",2020,"Electricity","Automatic","1300 cc and below","100 HP and below","Orange","Hatchback 5 Doors","Galery","2nd Hand",0,159900
"2053",2020-05-19,2020,"5","Renault","Megane","1.5 dCi Icon",2016,"Diesel","Semi Automatic","1301-1600 cc","101-125 HP","Silver Gray","Hatchback 5 Doors","Galery","2nd Hand",52000,159900
"2054",2020-05-01,2020,"5","Renault","Megane","1.5 dCi Icon",2016,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","White","Sedan","Galery","2nd Hand",65000,159900
"2055",2020-04-17,2020,"4","Land Rover","Range Rover Sport","2.7 TDV6 HSE",2008,"Diesel","Automatic","2501-3000 cc","Don't Know","Black","Off-road Vehicle","Galery","2nd Hand",249000,159750
"2056",2020-06-16,2020,"6","Opel","Astra","1.6 CDTI Design",2017,"Diesel","Automatic","1301-1600 cc","126-150 HP","White","Sedan","Galery","2nd Hand",49800,159750
"2057",2020-04-18,2020,"4","Kia","Sportage","Other",2018,"Electricity","Automatic","1301-1600 cc","Don't Know","Smoked","Off-road Vehicle","Galery","2nd Hand",34000,159650
"2058",2020-04-17,2020,"4","Audi","A3","A3 Sedan 1.6 TDI Attraction",2014,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","White","Sedan","Galery","2nd Hand",137000,159500
"2059",2020-04-18,2020,"4","BMW","3 Series","320d Comfort",2012,"Diesel","Semi Automatic","1801-2000 cc","Don't Know","White","Sedan","Galery","2nd Hand",260000,159500
"2060",2020-06-08,2020,"6","Ford","Focus","1.5 TDCi Trend X",2018,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","Gray","Sedan","Galery","2nd Hand",96000,159500
"2061",2020-04-18,2020,"4","Jeep","Grand Cherokee","3.0 CRD Overland",2010,"Diesel","Automatic","2501-3000 cc","Don't Know","Black","Off-road Vehicle","Galery","2nd Hand",299000,159500
"2062",2020-04-18,2020,"4","Porsche","Cayenne","3.2",2004,"Electricity","Semi Automatic","3001-3500 cc","Don't Know","Black","Off-road Vehicle","Galery","2nd Hand",174500,159500
"2063",2020-04-17,2020,"4","Seat","Leon","1.6 TDI Style",2016,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","White","Hatchback 5 Doors","Galery","2nd Hand",35000,159500
"2064",2020-04-18,2020,"4","Skoda","Octavia","Other",2017,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","White","Hatchback 5 Doors","Galery","2nd Hand",71000,159500
"2065",2020-04-17,2020,"4","Skoda","Octavia","Other",2017,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","White","Hatchback 5 Doors","Galery","2nd Hand",82000,159500
"2066",2020-04-16,2020,"4","Audi","A3","1.0 TFSI Sportback
",2018,"Electricity","Automatic","1300 cc and below","101-125 HP","Silver Gray","Hatchback 5 Doors","Owner","2nd Hand",50000,159000
"2067",2020-04-18,2020,"4","Ford","EcoSport","1.0 EcoBoost ST Line",2018,"Electricity","Automatic","1300 cc and below","Don't Know","Orange","Off-road Vehicle","Galery","2nd Hand",14000,159000
"2068",2020-04-18,2020,"4","Land Rover","Range Rover","3.0 TD6 Vogue",2006,"Diesel","Semi Automatic","2501-3000 cc","Don't Know","Black","Off-road Vehicle","Galery","2nd Hand",235000,159000
"2069",2020-04-18,2020,"4","Land Rover","Freelander","II 2.2 TD4 GS",2009,"Diesel","Semi Automatic","2001-2500 cc","Don't Know","White","Off-road Vehicle","Galery","2nd Hand",154700,159000
"2070",2020-04-18,2020,"4","Mercedes","B Series","B 180 BlueEfficiency Elite",2015,"Electricity","Semi Automatic","1301-1600 cc","Don't Know","Black","MPV","Galery","2nd Hand",64000,159000
"2071",2020-04-18,2020,"4","Mini","Cooper Countryman","1.6",2013,"Electricity","Semi Automatic","1301-1600 cc","Don't Know","Smoked","Off-road Vehicle","Galery","2nd Hand",43500,159000
"2072",2020-04-17,2020,"4","Opel","Insignia","2.0 CDTI Cosmo",2015,"Diesel","Automatic","1801-2000 cc","Don't Know","Black","Sedan","Galery","2nd Hand",120000,159000
"2073",2020-03-19,2020,"3","Peugeot","308","1.2 VTi Active",2018,"Electricity","Automatic","1300 cc and below","126-150 HP","White","Hatchback 5 Doors","Owner","2nd Hand",5096,159000
"2074",2020-06-02,2020,"6","Renault","Megane","1.5 dCi Touch",2017,"Diesel","Semi Automatic","1301-1600 cc","Don't Know","White","Sedan","Galery","2nd Hand",62000,159000
"2075",2020-04-18,2020,"4","Renault","Clio","1.0 TCe Icon",2020,"Electricity","Semi Automatic","1300 cc and below","Don't Know","Orange","Hatchback 5 Doors","Galery","0 km",0,159000
"2076",2020-05-28,2020,"5","Renault","Megane","1.5 dCi Icon",2017,"Diesel","Automatic","1301-1600 cc","101-125 HP","White","Sedan","Galery","2nd Hand",89000,158900
"2077",2020-04-22,2020,"4","Nissan","Micra","1.0 Platinum",2019,"Electricity","Semi Automatic","1300 cc and below","Don't Know","Red","Hatchback 5 Doors","Galery","0 km",0,158750
"2078",2020-06-12,2020,"6","Peugeot","508","1.6 e-HDi Access",2015,"Diesel","Automatic","1601-1800 cc","151-175 HP","Gray","Sedan","Galery","2nd Hand",128000,158700
"2079",2020-06-16,2020,"6","BMW","1 Series","1.16i Sport",2012,"Diesel","Semi Automatic","1301-1600 cc","126-150 HP","Blue","Hatchback 5 Doors","Galery","2nd Hand",91489,158500
"2080",2020-04-18,2020,"4","Honda","Civic","1.6i VTEC Elegance",2016,"Electricity","Semi Automatic","1301-1600 cc","Don't Know","Blue","Sedan","Galery","2nd Hand",23616,158500
"2081",2020-04-18,2020,"4","Hyundai","Tucson","1.6 T-GDI Elite Plus",2016,"Electricity","Semi Automatic","1301-1600 cc","Don't Know","Blue","Off-road Vehicle","Galery","2nd Hand",49000,158500
"2082",2020-04-18,2020,"4","Mercedes","C","C 180 BlueEfficiency AMG",2013,"Electricity","Semi Automatic","1301-1600 cc","Don't Know","Black","Sedan","Galery","2nd Hand",156000,158500
"2083",2020-05-01,2020,"5","Nissan","Micra","1.0 Platinum",2019,"Electricity","Semi Automatic","1300 cc and below","Don't Know","Red","Hatchback 5 Doors","Galery","0 km",0,158500
"2084",2020-04-22,2020,"4","Seat","Leon","1.6 TDI Style",2016,"Diesel","Automatic","1300 cc and below","101-125 HP","White","Hatchback 5 Doors","Galery","2nd Hand",123000,158500
"2085",2020-04-18,2020,"4","Audi","A5","A5 Sportback 2.0 TDI",2011,"Diesel","Semi Automatic","1801-2000 cc","Don't Know","White","Hatchback 5 Doors","Galery","2nd Hand",237000,158000
"2086",2020-04-18,2020,"4","BMW","X5","30d",2007,"Diesel","Automatic","2501-3000 cc","Don't Know","Dark Blue","Off-road Vehicle","Galery","2nd Hand",265000,158000
"2087",2020-04-18,2020,"4","BMW","3 Series","320d Standart",2012,"Diesel","Automatic","1801-2000 cc","Don't Know","Black","Sport / Coupe","Galery","2nd Hand",182000,158000
